Date,Close,High,Low,Open,Volume
2012-05-04,24.422306060791016,24.887417891498767,24.375006985827145,24.792819741571027,57927200
2012-05-07,24.162153244018555,24.327702223102857,24.099087324274567,24.201570383614882,48641400
2012-05-08,24.04391098022461,24.264642507572358,23.7837638068125,24.02814412035466,46328300
2012-05-09,24.248872756958008,24.304055256313926,23.72857847215885,23.79952782950513,50309300
2012-05-10,24.233110427856445,24.45384197014264,24.004496958712366,24.327710089867846,43839200
2012-05-11,24.564205169677734,24.86376949084555,24.193692986770703,24.193692986770703,43459300
2012-05-14,24.185806274414062,24.469603697296254,24.154272559155906,24.296171270597004,40528900
2012-05-15,23.971561431884766,24.439725130368668,23.923952000328796,24.312765637235056,61822800
2012-05-16,23.72557830810547,24.058847365853104,23.598618811199376,24.0509122081119,60083700
2012-05-17,23.58275032043457,23.971563998978546,23.574815162079382,23.796995055594525,48484000
2012-05-18,23.225679397583008,23.654167393579772,23.146329320257134,23.63829858889607,56205300
2012-05-21,23.60655975341797,23.63830039216041,23.05904584292649,23.090786481668932,38787900
2012-05-22,23.614492416381836,23.709711295587912,23.408182826799607,23.558947817932157,39504900
2012-05-23,23.09871482849121,23.328828337595134,22.72577000065072,23.28915406434579,65171000
2012-05-24,23.066972732543945,23.249476799449994,22.820988924388995,23.138387630633513,52575000
2012-05-25,23.05904769897461,23.297097968272983,23.019373410830084,23.170138430038016,29507200
2012-05-29,23.455799102783203,23.582758654379216,23.186009677272367,23.31296922886838,37758800
2012-05-30,23.281219482421875,23.392308661046943,23.106650556942974,23.289154639963172,41585500
2012-05-31,23.16219711303711,23.344701211554355,22.963822698089665,23.249480826449844,39134000
2012-06-01,22.57501220703125,22.979694738680784,22.567077047698156,22.820996092449583,56634300
2012-06-04,22.654354095458984,22.83685967936817,22.471850025026242,22.709900194417006,47926300
2012-06-05,22.622617721557617,22.813056972054966,22.527397339570626,22.622617721557617,45715400
2012-06-06,23.28915023803711,23.305020550120027,22.860660892655908,22.91620547146986,46860500
2012-06-07,23.193937301635742,23.56688218755436,23.146327863627082,23.519271236068953,37792800
2012-06-08,23.527204513549805,23.55100998738916,23.051105631099098,23.17806513128907,42551100
2012-06-11,22.932085037231445,23.654167880144072,22.86860527676034,23.59068811967297,46361900
2012-06-12,23.241548538208008,23.249482183409476,22.884473965071223,23.090783550275056,35337900
2012-06-13,23.11458396911621,23.360569309999,23.051104222899223,23.185998872794887,32984600
2012-06-14,23.281219482421875,23.37643834596435,22.91620980290493,23.273284324880578,39458900
2012-06-15,23.8207950592041,23.868404484923,23.40024084383749,23.47959089568656,62314400
2012-06-18,23.677978515625,23.828743547138696,23.574822936466138,23.797002903250675,58679900
2012-06-19,24.36037826538086,24.685712178198365,23.844603586228416,23.955694285503238,75725800
2012-06-20,24.54288101196289,24.638099876423023,24.312765981477202,24.54288101196289,36257100
2012-06-21,23.916013717651367,24.709511202786196,23.852533979379633,24.566681413305712,48456600
2012-06-22,24.36037826538086,24.384182226065246,23.82873478359771,24.042977997140387,45098100
2012-06-25,23.701772689819336,24.0588456823277,23.503398300600306,24.042975367955822,42217200
2012-06-26,23.8207950592041,24.019169432088592,23.75731532042012,23.804924746139015,38421300
2012-06-27,23.9398250579834,24.201679231755122,23.82873586713379,23.9556953748124,33781700
2012-06-28,23.733510971069336,23.844600140815743,23.344697363480478,23.78905555594254,45328400
2012-06-29,24.273099899291992,24.352449988774637,23.916025253358626,24.162010682102533,55227200
2012-07-02,24.249284744262695,24.29689568704436,23.971560298608875,24.29689568704436,30589100
2012-07-03,24.407989501953125,24.407989501953125,23.93982573656425,23.98743517492405,20938100
2012-07-05,24.36037826538086,24.423858016333625,24.106457748093153,24.273093040267067,28801900
2012-07-06,23.955698013305664,24.36038205615712,23.765258730812665,24.288967136037634,38294800
2012-07-09,23.804929733276367,23.987433831330417,23.630360793417275,23.90015011813921,30680800
2012-07-10,23.598621368408203,23.979499900399478,23.416117261013643,23.868410706937876,37534100
2012-07-11,23.249483108520508,23.598622536871527,23.098719628065354,23.574817059889586,39184900
2012-07-12,22.717838287353516,23.1542629266413,22.64642488737365,23.13045745099685,63523600
2012-07-13,23.32089614868164,23.392311060401813,22.789252646696294,22.82099328011713,39085000
2012-07-16,23.360565185546875,23.431980076616814,23.04316651050064,23.392304296313366,27900600
2012-07-17,23.535139083862305,23.693839211875602,23.17013090829895,23.51926876836566,33771300
2012-07-18,24.161998748779297,24.161998748779297,23.376434915706504,23.487525591506678,41090400
2012-07-19,24.336572647094727,24.439726674228332,24.106457605330828,24.20961314594107,46663200
2012-07-20,23.900148391723633,24.638099888829228,23.84460228837126,24.598425614196955,64021700
2012-07-23,23.233617782592773,23.47166653414602,23.019372998108622,23.463731373963974,55151900
2012-07-24,23.130451202392578,23.297086459934352,22.93207683270915,23.20186609655672,47723300
2012-07-25,22.87653350830078,23.273282269466925,22.836859237574732,23.201867371378906,45579500
2012-07-26,23.13838768005371,23.40817695930689,23.082843095526837,23.193932264580585,45301400
2012-07-27,23.614492416381836,23.685907332524792,23.154263797614338,23.39231250910633,44242600
2012-07-30,23.519269943237305,23.66209976288881,23.376440123585795,23.606555169352482,28905000
2012-07-31,23.384374618530273,23.57481386817238,23.273285434608198,23.392309776449938,37620900
2012-08-01,23.336767196655273,23.52720646271763,23.178067051531603,23.479597024571227,31721800
2012-08-02,23.16219711303711,23.43198643844377,22.987626659258286,23.178065915990633,39520500
2012-08-03,23.60655975341797,23.757324760490658,23.392314982337354,23.431990780765407,35859400
2012-08-06,23.765256881713867,23.892216393497552,23.65416617379557,23.80493116159248,27471800
2012-08-07,24.011241912841797,24.082656830873354,23.70177827702294,23.860476917722192,28002900
2012-08-08,24.06678009033203,24.177869260524087,23.892211178105022,23.97155972054139,26257600
2012-08-09,24.201677322387695,24.3207016622615,24.042977193571566,24.114392100191164,24920800
2012-08-10,24.138195037841797,24.296895149986497,24.00330039656173,24.20167478000439,27810300
2012-08-13,24.114389419555664,24.169934004423812,23.93188535113849,24.08265030540662,23049100
2012-08-14,24.066469192504883,24.27414551752041,23.970619518499625,24.202257500264917,34551400
2012-08-15,24.122385025024414,24.18628532015216,23.97860898011118,24.050497002567795,24351000
2012-08-16,24.58565902709961,24.713459599065445,24.17030640645915,24.250182144813547,35787200
2012-08-17,24.681509017944336,24.697484470525282,24.43389559695172,24.697484470525282,32589900
2012-08-20,24.5537052154541,24.641568669592118,24.42590465861852,24.617605493871896,23737700
2012-08-21,24.601633071899414,24.72943364446749,24.449870844164202,24.569683690508896,28822700
2012-08-22,24.393959045410156,24.569684457299694,24.338044960101488,24.433896154270446,33437400
2012-08-23,24.170310974121094,24.282136114847965,24.02653492261324,24.27414838715272,28355600
2012-08-24,24.409929275512695,24.465841828844734,24.106403333066122,24.16231588639816,22943300
2012-08-27,24.513769149780273,24.729431646374387,24.433893417503292,24.705469993143307,34691100
2012-08-28,24.46585464477539,24.601642998355754,24.377992667873002,24.521768750899692,23947900
2012-08-29,24.481821060180664,24.561696801634557,24.314083374280234,24.481821060180664,23346800
2012-08-30,24.218236923217773,24.44987646645267,24.13836116611942,24.385976165474656,23982100
2012-08-31,24.61760139465332,24.729426482388114,24.2661491601264,24.44187603914114,36590100
2012-09-04,24.274145126342773,24.48980917463383,24.082444257918414,24.32207148607617,48556700
2012-09-05,24.274145126342773,24.385971775550956,24.130369094148737,24.13835682077097,33650000
2012-09-06,25.040956497192383,25.048944225847723,24.33006388190165,24.362014796523017,48371700
2012-09-07,24.72144889831543,24.817298571637373,24.545721958053385,24.793336915058433,42649100
2012-09-10,24.53774070739746,24.681516778829067,24.370002973062913,24.62560420071755,40524000
2012-09-11,24.59364891052246,24.689498586152816,24.449872873573803,24.513773165161748,25191800
2012-09-12,24.58565902709961,24.905160457014198,24.545720396170918,24.713459599065445,32775800
2012-09-13,24.71346664428711,24.90516755688523,24.28213844831376,24.67352800197286,45047300
2012-09-14,24.929126739501953,24.96107765017575,24.609625250280356,24.769376756642792,51422800
2012-09-17,24.929126739501953,24.9690653778442,24.79333993964814,24.91315280766833,36488500
2012-09-18,24.90515899658203,24.929120650231148,24.78534615782773,24.84125871434621,34542700
2012-09-19,24.801319122314453,24.913145754510243,24.79333292041025,24.833270023942635,48871900
2012-09-20,25.120820999145508,25.144782650866603,24.689492986132475,24.721443886430972,45543000
2012-09-21,24.913148880004883,25.248625771674025,24.833273139416413,25.104849743315388,102348900
2012-09-24,24.58565902709961,24.817296992474063,24.47383238400226,24.761384432676884,46825900
2012-09-25,24.274145126342773,24.761385785777442,24.250183469979152,24.721448676169356,54266400
2012-09-26,24.098417282104492,24.44188187472478,23.994579893488158,24.186280742589567,54672000
2012-09-27,24.09044075012207,24.282141688299,23.87477662335916,24.098428479650728,47129900
2012-09-28,23.770933151245117,24.17031038525763,23.75495769624384,24.10641008875576,54229300
2012-10-01,23.555265426635742,23.946654872456733,23.4993528663046,23.81086657300839,54042700
2012-10-02,23.691057205200195,23.87477036569659,23.5632566132459,23.70703266007029,43338900
2012-10-03,23.850807189941406,23.95464459298632,23.69904342533441,23.76294371724739,46655900
2012-10-04,23.98659324645996,23.98659324645996,23.619165459863467,23.938666889401947,43634900
2012-10-05,23.842817306518555,24.1623187371857,23.754953841771464,24.14634328477659,41133900
2012-10-08,23.786911010742188,23.89873616004848,23.603196306663197,23.675084337932496,29752000
2012-10-09,23.387531280517578,23.754957603086638,23.307655529327665,23.707032761773984,45121100
2012-10-10,23.14790153503418,23.4114904191328,23.12393987870899,23.2836898403882,47227100
2012-10-11,23.12394142150879,23.363567141766666,23.060041127873145,23.339603960339605,41488500
2012-10-12,23.323637008666992,23.41948671604989,23.004133921381,23.139922276426457,46464700
2012-10-15,23.571237564086914,23.73897522148961,23.363561280991103,23.459412459151782,42440200
2012-10-16,23.555265426635742,23.75495401267725,23.4194771271874,23.523316045090663,47739400
2012-10-17,23.63514518737793,23.675082301980506,23.235767947339106,23.403505656873843,44206100
2012-10-18,23.563257217407227,23.746970382614027,23.37155632456058,23.683070084998477,59238500
2012-10-19,22.87632942199707,23.227781844394634,22.76450427448559,23.203818659855013,90470800
2012-10-22,22.365123748779297,23.028089856106558,22.2293354365073,22.948214109446003,83374000
2012-10-23,22.405059814453125,22.524874190602404,22.173421835804216,22.18140956244771,64414800
2012-10-24,22.28524398803711,22.524871184856444,22.261282334807188,22.49292028254605,53320400
2012-10-25,22.269275665283203,22.52487839507624,22.25330173251762,22.516890666941766,54084300
2012-10-26,22.532861709594727,22.636700638520907,22.23732342404242,22.25329887826232,57790000
2012-10-31,22.796445846557617,23.06802087588092,22.76449494692973,22.804432047961843,69464100
2012-11-01,23.57923126220703,23.611180647352,23.020102548889895,23.03607800321397,72047900
2012-11-02,23.563257217407227,23.778921293173436,23.427468894536275,23.63514524266263,57131600
2012-11-05,23.667089462280273,23.754952923631397,23.42746377941731,23.659103259887388,38070800
2012-11-06,23.850807189941406,24.12238381144734,23.651118587275462,23.81885628223335,43401500
2012-11-07,23.22777557373047,23.826841313964408,23.203812395660044,23.587215627272016,57871800
2012-11-08,23.012117385864258,23.459421015760263,23.004129657812186,23.25973238496848,49841800
2012-11-09,23.028087615966797,23.31563966657088,23.012112163488126,23.068024723660475,43291200
2012-11-12,22.54084587097168,23.171862501308787,22.53285814512531,23.115949943887102,61112300
2012-11-13,21.816064834594727,21.985180878015026,21.542256590561884,21.75969282012129,131689200
2012-11-14,21.614730834960938,21.977124475466397,21.58251738423962,21.93685766206475,76086100
2012-11-15,21.469778060913086,21.719426214359366,21.445617967603237,21.646947470452027,50955600
2012-11-16,21.35703468322754,21.501992175470164,21.212077190984914,21.47783208142231,64083300
2012-11-19,21.526140213012695,21.582512202218055,21.31675744166314,21.582512202218055,57179300
2012-11-20,21.510038375854492,21.582517103011156,21.308708919535277,21.550305188731446,47070400
2012-11-21,21.703317642211914,21.880487024164847,21.477828081162933,21.51003999787166,66360300
2012-11-23,22.30730628967285,22.363678296518305,21.90464734246592,21.928805896244267,57845700
2012-11-26,22.057653427124023,22.210664234886043,21.880484069098674,22.17845232252769,85198700
2012-11-27,21.808012008666992,22.049606801238614,21.775800086467815,22.033501608150143,45018600
2012-11-28,22.033498764038086,22.057657318563493,21.55836106875934,21.751637185072756,53018400
2012-11-29,21.703317642211914,22.033497852591726,21.630838909589812,21.832168381090767,69551400
2012-11-30,21.43756866455078,21.84827954704482,21.33287645056415,21.783854159984738,83690200
2012-12-03,21.28455924987793,21.598632841271826,21.260399152069745,21.56642091355008,53173800
2012-12-04,21.236228942871094,21.44561019827957,21.21206885831397,21.340919570575334,49777500
2012-12-05,21.477827072143555,21.687209896990467,21.14764687727547,21.244284158883648,68283800
2012-12-06,21.526140213012695,21.727469623615555,21.429502956095366,21.590565562964752,39182300
2012-12-07,21.308713912963867,21.598628889528452,21.236236704844934,21.598628889528452,46162100
2012-12-10,21.695266723632812,21.71942527988103,21.357033111958458,21.3892450322968,47031100
2012-12-11,22.001285552978516,22.138189662215375,21.78384934371608,21.78384934371608,52282800
2012-12-12,21.936857223510742,22.242878855157887,21.808006495245156,22.170400128505765,43966300
2012-12-13,21.832162857055664,22.162342983892376,21.703312150778977,22.001278833035727,45080100
2012-12-14,21.59056854248047,21.848269977851693,21.501984634085183,21.83216479015728,42077500
2012-12-17,21.824121475219727,21.92075878996089,21.48588780158081,21.574473286778893,42046100
2012-12-18,22.194551467895508,22.25092345119083,21.85631803210225,21.944903455007093,50486900
2012-12-19,21.993228912353516,22.331462453246044,21.944910273946533,22.29925053964866,53519900
2012-12-20,22.291200637817383,22.291200637817383,21.864381580232802,22.03349914494445,52607300
2012-12-21,22.105976104736328,22.138188020744924,21.74358244950251,22.105976104736328,98776500
2012-12-24,21.791902542114258,21.944913377400656,21.743583896874043,21.904648095704147,20842400
2012-12-26,21.630844116210938,21.90465238624062,21.501993346317246,21.76774825122578,31631100
2012-12-27,21.711374282836914,21.816066491400232,21.397300729191585,21.65500226408235,39394000
2012-12-28,21.38119125366211,21.663052847262946,21.38119125366211,21.51004200456156,28239900
2012-12-31,21.510038375854492,21.55835855130684,21.236231728400465,21.413401096993507,42749500
2013-01-02,22.242877960205078,22.331461872309802,21.864377617134952,21.944909703066156,52899300
2013-01-03,21.944913864135742,22.26704073291864,21.872435126656832,22.25093400547398,48294400
2013-01-04,21.534204483032227,22.017395620469028,21.52615111820568,21.961023602705485,52521100
2013-01-07,21.493932723999023,21.646942001571873,21.453665911988942,21.558358087193334,37110400
2013-01-08,21.38119125366211,21.574468916033396,21.308712514278405,21.54225546029748,44703100
2013-01-09,21.501989364624023,21.542254646751186,21.389243809828272,21.518094555861655,49047900
2013-01-10,21.308713912963867,21.727479648885552,21.171811325166384,21.461724765708755,71431300
2013-01-11,21.606678009033203,21.6872101018152,21.163753802765086,21.33286981518756,55512100
2013-01-14,21.65500259399414,21.808013458675003,21.55031191985818,21.663055959084957,48324400
2013-01-15,21.912700653076172,21.977127563571724,21.60668050833275,21.60668050833275,48244500
2013-01-16,21.775794982910156,21.92880426553461,21.751634894906463,21.864378900213296,41077400
2013-01-17,21.944913864135742,22.12208325796082,21.79190302545559,21.896595217823826,51685900
2013-01-18,21.944913864135742,21.97712731902507,21.775797834033,21.824116480344916,52167700
2013-01-22,21.864381790161133,22.10597809406571,21.74358440621988,21.985179174102385,58650600
2013-01-23,22.23482322692871,22.25898177600312,21.9046430773905,21.9046430773905,50387700
2013-01-24,22.250926971435547,22.605267183092543,22.122076264655107,22.307300499670877,101739300
2013-01-25,22.452266693115234,22.734128319514017,22.057661030565853,22.210671891071872,81847700
2013-01-28,22.476417541503906,22.734118967277645,22.355620190175173,22.556949621063616,56056500
2013-01-29,22.55695915222168,22.653596459708876,22.22677886893286,22.403948290007595,49242600
2013-01-30,22.428104400634766,22.701912616578156,22.35562566488375,22.556955145076124,43580500
2013-01-31,22.105976104736328,22.524740228979706,22.065709289698162,22.379784302908114,50530000
2013-02-01,22.49253273010254,22.589170033128106,22.186511019803024,22.283149858850827,55565900
2013-02-04,22.097923278808594,22.56500759245004,22.08181655240186,22.444210216443487,50540000
2013-02-05,22.146242141723633,22.2750928822119,22.033498127801895,22.24288096510083,35410400
2013-02-06,22.017393112182617,22.178457318320067,21.944914373022975,22.04960503179684,41889600
2013-02-07,21.969072341918945,22.057656264314943,21.824114877606632,22.0254443478133,38028300
2013-02-08,22.186504364013672,22.31535508674164,21.993228279921716,22.025441728614595,33318500
2013-02-11,22.4361629486084,22.48448160493365,22.14624793861213,22.267045347436447,32247700
2013-02-12,22.452266693115234,22.548905535545952,22.34757602183572,22.452266693115234,35990900
2013-02-13,22.573060989379883,22.6374863590811,22.45226207717087,22.49252889324787,41715600
2013-02-14,22.58112144470215,22.59722664016917,22.444217299086503,22.48448259178774,32663200
2013-02-15,22.55695915222168,22.677756554591827,22.45226694375119,22.58111924710463,49650900
2013-02-19,22.77619171142578,22.8086718734744,22.573195344840027,22.638154120197893,38781400
2013-02-20,22.630033493041992,22.897988609701212,22.597553334058222,22.841148331479612,44110200
2013-02-21,22.321474075317383,22.524470385440754,22.110357726940403,22.524470385440754,49078500
2013-02-22,22.54071807861328,22.54071807861328,22.313361576903745,22.475759299373337,31425900
2013-02-25,22.224037170410156,22.77618584435054,22.224037170410156,22.71122708572585,48011800
2013-02-26,22.224037170410156,22.41079340786377,22.199677055148783,22.232155660091646,49923300
2013-02-27,22.581315994262695,22.735593670675026,22.191563331605725,22.264642149446335,36394700
2013-02-28,22.573196411132812,22.7112340088812,22.524477714497923,22.638155189559143,35840200
2013-03-01,22.694992065429688,22.719350635717024,22.345838103078584,22.50823425037126,34849700
2013-03-04,22.85738754272461,22.85738754272461,22.4919950604721,22.61379255455627,38157500
2013-03-05,23.019784927368164,23.174062577147325,22.865507277589007,22.97106624013127,41432200
2013-03-06,22.80867576599121,22.922353255082776,22.55696066211433,22.906113171286943,51448500
2013-03-07,22.849267959594727,22.96294696525077,22.743710542277537,22.82490938953494,29196700
2013-03-08,22.735591888427734,23.003547016591774,22.703111728049407,22.938588244574408,37667800
2013-03-11,22.630033493041992,22.711230793022974,22.467635795601584,22.68687222252437,36627500
2013-03-12,22.662508010864258,22.694988163982725,22.443271623531434,22.60566929164588,39255200
2013-03-13,22.670631408691406,22.75183025478144,22.532593834960103,22.630032760015975,29093400
2013-03-14,22.849267959594727,22.865508038794044,22.678751774219453,22.73559050267788,55914800
2013-03-15,22.768075942993164,22.865513343314984,22.7193556940927,22.759955901509752,92710300
2013-03-18,22.81679344177246,22.962951083299046,22.581316897370854,22.63815563602242,44809400
2013-03-19,22.881742477416992,22.914221079070142,22.75994501092477,22.833023800567865,51901600
2013-03-20,22.99542808532715,23.133465676112575,22.8817506160001,23.0116681662994,35447800
2013-03-21,22.82491111755371,23.027907476695983,22.77619087626726,22.82491111755371,34233200
2013-03-22,22.93858528137207,23.01166408404371,22.816787793165698,22.88986659583734,28720900
2013-03-25,22.865509033203125,23.019786694827726,22.703111331625728,22.979186495063747,44154000
2013-03-26,22.865509033203125,23.01166665487493,22.82491038217841,22.93046780408623,27824300
2013-03-27,23.036029815673828,23.100988595132012,22.800553272175737,22.84927196958451,36047400
2013-03-28,23.23090362548828,23.2715022774534,22.946708415514554,22.995427107620557,55453800
2013-04-01,23.23090362548828,23.2715022774534,23.02790726818409,23.255262197171636,29201100
2013-04-02,23.385175704956055,23.425775898651647,23.157820815216866,23.214659537651663,28456500
2013-04-03,23.190298080444336,23.506973378001927,23.17405955264413,23.344575710088346,35062800
2013-04-04,23.222774505615234,23.230894542581314,22.954819480689387,23.052256826804953,45263200
2013-04-05,23.303985595703125,23.3689443768928,22.824914003651966,22.914231359825575,50927300
2013-04-08,23.21466064453125,23.328338094821007,23.117221723754955,23.328338094821007,34759500
2013-04-09,24.042888641357422,24.213404835166546,23.287741957370095,23.328340608637237,77733800
2013-04-10,24.58692169189453,24.619400306806753,23.969812521167835,24.010411176992974,71116700
2013-04-11,23.49885368347168,23.709970035351954,23.328335974794204,23.628771200207392,130923200
2013-04-12,23.377063751220703,23.563820048220695,23.271504766836735,23.425782448538207,62886300
2013-04-15,23.29586410522461,23.531339091610946,23.149706469455445,23.263383942280612,56332900
2013-04-16,23.52321434020996,23.661251907600278,23.303979479198723,23.466375615179675,52797300
2013-04-17,23.40953826904297,23.58005600291695,23.222782004731762,23.425778348219385,52840700
2013-04-18,23.377063751220703,23.531339884182714,23.141587208163745,23.506981309893693,56906600
